局止め,名詞,キョクドメ,17 
拒止,名詞,キョシ,17 
切り混ぜる,動詞-自立,キリマゼル,17 
奇話,名詞,キワ,17 
金紗,名詞,キンシャ,17 
金牌,名詞,キンパイ,17 
義盟,名詞,ギメイ,17 
暁雲,名詞,ギョウウン,17 
玉杯,名詞,ギョクハイ,17 
御遊,名詞,ギョユウ,17 
銀鼠,名詞,ギンネズ,17 
草むしりする,動詞-自立,クサムシリスル,17 
九時,名詞,クジ,17 
崩しかける,動詞-自立,クズシカケル,17 
屑物,名詞,クズモノ,17 
組下,名詞,クミシタ,17 
クラッキングする,動詞-自立,クラッキングスル,17 
クラッシュド,名詞,クラッシュド,17 
クリノメーター,名詞,クリノメーター,17 
栗名月,名詞,クリメイゲツ,17 
食わせ物,名詞,クワセモノ,17 
訓育する,動詞-自立,クンイクスル,17 
燻蒸する,動詞-自立,クンジョウスル,17 
クンニ,名詞,クンニ,17 
訓蒙,名詞,クンモウ,17 
寓言,名詞,グウゲン,17 
ぐじゅぐじゅ,副詞,グジュグジュ,17 
グリーンピース,名詞,グリーンピース,17 
グレートデーン,名詞,グレートデーン,17 
形影,名詞,ケイエイ,17 
圭角,名詞,ケイカク,17 
軽捷,名詞,ケイショウ,17 
罫書き,名詞,ケガキ,17 
蹴り開ける,動詞-自立,ケリアケル,17 
県外,名詞,ケンガイ,17 
嫌忌する,動詞-自立,ケンキスル,17 
検札する,動詞-自立,ケンサツスル,17 
解官,名詞,ゲカン,17 
下獄,名詞,ゲゴク,17 
下獄する,動詞-自立,ゲゴクスル,17 
げそ,名詞,ゲソ,17 
月余,名詞,ゲツヨ,17 
見参する,動詞-自立,ゲンザンスル,17 
小商い,名詞,コアキナイ,17 
広闊,名詞,コウカツ,17 
こう丸,名詞,コウガン,17 
後記する,動詞-自立,コウキスル,17 
絞首する,動詞-自立,コウシュスル,17 
黄熟する,動詞-自立,コウジュクスル,17 
講述,名詞,コウジュツ,17 
公述する,動詞-自立,コウジュツスル,17 
黄塵,名詞,コウジン,17 
航戦,名詞,コウセン,17 
鉱層,名詞,コウソウ,17 
荒誕,名詞,コウタン,17 
洪大,名詞,コウダイ,17 
紅粉,名詞,コウフン,17 
光耀,名詞,コウヨウ,17 
氷袋,名詞,コオリブクロ,17 
古格,名詞,コカク,17 
狐疑,名詞,コギ,17 
漕ぎ着く,動詞-自立,コギツク,17 
告諭,名詞,コクユ,17 
酷烈,名詞,コクレツ,17 
腰ぎんちゃく,名詞,コシギンチャク,17 
こし出す,動詞-自立,コシダス,17 
扈従する,動詞-自立,コショウスル,17 
小僧っ子,名詞,コゾッコ,17 
小出しする,動詞-自立,コダシスル,17 
骨揚げ,名詞,コツアゲ,17 
木深い,形容詞,コブカク,17 
子守する,動詞-自立,コモリスル,17 
金剛不壊,名詞,コンゴウフエ,17 
呉汁,名詞,ゴジル,17 
ごろつく,動詞-自立,ゴロツク,17 
塞外,名詞,サイガイ,17 
才芸,名詞,サイゲイ,17 
採訪,名詞,サイホウ,17 
宰領する,動詞-自立,サイリョウスル,17 
削剥,名詞,サクハク,17 
作表する,動詞-自立,サクヒョウスル,17 
笹竜胆,名詞,ササリンドウ,17 
殺伐たる,連体詞,サツバツタル,17 
左府,名詞,サフ,17 
晒し出す,動詞-自立,サラシダス,17 
猿知恵,名詞,サルヂエ,17 
鑽仰する,動詞-自立,サンギョウスル,17 
参宮する,動詞-自立,サングウスル,17 
参進する,動詞-自立,サンシンスル,17 
産政,名詞,サンセイ,17 
坐臥,名詞,ザガ,17 
詞花集,名詞,シカシュウ,17 
鹿する,動詞-自立,シカスル,17 
扱き出す,動詞-自立,シゴキダス,17 
詩作する,動詞-自立,シサクスル,17 
四重唱,名詞,シジュウショウ,17 
七三,名詞,シチサン,17 
擦り穀,名詞,シトギ,17 
忍び逢う,動詞-自立,シノビアウ,17 
示し合わす,動詞-自立,シメシアワス,17 
霜枯れ,名詞,シモガレ,17 
しもた屋,名詞,シモタヤ,17 
シャカシャカする,動詞-自立,シャカシャカスル,17 
しゃっくりする,動詞-自立,シャックリスル,17 
手淫,名詞,シュイン,17 
秋毫,名詞,シュウゴウ,17 
宿志,名詞,シュクシ,17 
出役する,動詞-自立,シュツヤクスル,17 
シュレッダーする,動詞-自立,シュレッダースル,17 
春寒,名詞,シュンカン,17 
鐘鼓,名詞,ショウコ,17 
消磁する,動詞-自立,ショウジスル,17 
照星,名詞,ショウセイ,17 
称制,名詞,ショウセイ,17 
承知之助,名詞,ショウチノスケ,17 
消長する,動詞-自立,ショウチョウスル,17 
称美,名詞,ショウビ,17 
しょしょ,名詞,ショショ,17 
燭光,名詞,ショッコウ,17 
書幅,名詞,ショフク,17 
所領する,動詞-自立,ショリョウスル,17 
辛苦する,動詞-自立,シンクスル,17 
シングルスカル,名詞,シングルスカル,17 
親交する,動詞-自立,シンコウスル,17 
信知,名詞,シンチ,17 
信念する,動詞-自立,シンネンスル,17 
深謀,名詞,シンボウ,17 
神米,名詞,シンマイ,17 
自慰する,動詞-自立,ジイスル,17 
ジェネレートする,動詞-自立,ジェネレートスル,17 
自学する,動詞-自立,ジガクスル,17 
辞儀する,動詞-自立,ジギスル,17 
自薦する,動詞-自立,ジセンスル,17 
地卵,名詞,ジタマゴ,17 
十誡,名詞,ジッカイ,17 
実正,名詞,ジッショウ,17 
什宝,名詞,ジュウホウ,17 
孺子,名詞,ジュシ,17 
巡検する,動詞-自立,ジュンケンスル,17 
準行,名詞,ジュンコウ,17 
情義,名詞,ジョウギ,17 
上向する,動詞-自立,ジョウコウスル,17 
地割れする,動詞-自立,ジワレスル,17 
腎臓炎,名詞,ジンゾウエン,17 
水肥,名詞,スイヒ,17 
素謡,名詞,スウタイ,17 
杉綾,名詞,スギアヤ,17 
進み入る,動詞-自立,ススミイル,17 
巣立てる,動詞-自立,スダテル,17 
すってんころり,副詞,スッテンコロリ,17 
酢漬けする,動詞-自立,スヅケスル,17 
ストライキする,動詞-自立,ストライキスル,17 
ストレート勝ち,名詞,ストレートガチ,17 
スノビズム,名詞,スノビズム,17 
スパイラルする,動詞-自立,スパイラルスル,17 
スムージングする,動詞-自立,スムージングスル,17 
瑞相,名詞,ズイソウ,17 
ずるずるべったり,名詞,ズルズルベッタリ,17 
成層する,動詞-自立,セイソウスル,17 
盛年,名詞,セイネン,17 
整髪する,動詞-自立,セイハツスル,17 
清福,名詞,セイフク,17 
背革,名詞,セガワ,17 
セキツイ動物,名詞,セキツイドウブツ,17 
セグメンテーションする,動詞-自立,セグメンテーションスル,17 
拙攻,名詞,セッコウ,17 
切願する,動詞-自立,セツガンスル,17 
瀬踏み,名詞,セブミ,17 
セラピーする,動詞-自立,セラピースル,17 
賤業,名詞,センギョウ,17 
先決する,動詞-自立,センケツスル,17 
穿鑿する,動詞-自立,センサクスル,17 
泉石,名詞,センセキ,17 
鮮麗,名詞,センレイ,17 
勢する,動詞-自立,ゼイスル,17 
前掲する,動詞-自立,ゼンケイスル,17 
善する,動詞-自立,ゼンスル,17 
全然する,動詞-自立,ゼンゼンスル,17 
膳立て,名詞,ゼンダテ,17 
前陳,名詞,ゼンチン,17 
漕運,名詞,ソウウン,17 
送客する,動詞-自立,ソウキャクスル,17 
創世する,動詞-自立,ソウセイスル,17 
踪跡,名詞,ソウセキ,17 
奏鳴曲,名詞,ソウメイキョク,17 
側石,名詞,ソクセキ,17 
側屈する,動詞-自立,ソックツスル,17 
率土,名詞,ソット,17 
そやさかい,接続詞,ソヤサカイ,17 
そよ吹く,動詞-自立,ソヨフク,17 
そらとぼける,動詞-自立,ソラトボケル,17 
体刑,名詞,タイケイ,17 
体言する,動詞-自立,タイゲンスル,17 
大震法,名詞,タイシンホウ,17 
対屋,名詞,タイノヤ,17 
机する,動詞-自立,タクスル,17 
託送する,動詞-自立,タクソウスル,17 
たじたじする,動詞-自立,タジタジスル,17 
叩きつぶせる,動詞-自立,タタキツブセル,17 
立ち交じる,動詞-自立,タチマジル,17 
達識,名詞,タッシキ,17 
立て切る,動詞-自立,タテキル,17 
足袋跣,名詞,タビハダシ,17 
タラする,動詞-自立,タラスル,17 
探勝する,動詞-自立,タンショウスル,17 
代参する,動詞-自立,ダイサンスル,17 
出し殻,名詞,ダシガラ,17 
ダブルスカル,名詞,ダブルスカル,17 
断首,名詞,ダンシュ,17 
段する,動詞-自立,ダンスル,17 
談論する,動詞-自立,ダンロンスル,17 
ダートする,動詞-自立,ダートスル,17 
ちぎれ飛ぶ,動詞-自立,チギレトブ,17 
築成する,動詞-自立,チクセイスル,17 
築盛する,動詞-自立,チクモリスル,17 
置数,名詞,チスウ,17 
知得,名詞,チトク,17 
地方裁,名詞,チホウサイ,17 
着到,名詞,チャクトウ,17 
茶棚,名詞,チャダナ,17 
茶利,名詞,チャリ,17 
中国ファンド,名詞,チュウコクファンド,17 
直仕,名詞,チョクシ,17 
ちょんぼする,動詞-自立,チョンボスル,17 
ちら見,名詞,チラミ,17 
賃仕事,名詞,チンシゴト,17 
珍書,名詞,チンショ,17 
珍物,名詞,チンブツ,17 
通計する,動詞-自立,ツウケイスル,17 
通風する,動詞-自立,ツウフウスル,17 
月する,動詞-自立,ツキスル,17 
作りなす,動詞-自立,ツクリナス,17 
綴れ錦,名詞,ツヅレニシキ,17 
ツバクロ,名詞,ツバクロ,17 
爪印,名詞,ツメイン,17 
露霜,名詞,ツユジモ,17 
連ね,名詞,ツラネ,17 
剔出する,動詞-自立,テキシュツスル,17 
テクニカルコース,名詞,テクニカルコース,17 
手開き,名詞,テビラキ,17 
手前勝手,名詞,テマエガッテ,17 
手持ちする,動詞-自立,テモチスル,17 
添書,名詞,テンショ,17 
展する,動詞-自立,テンスル,17 
恬然,名詞,テンゼン,17 
転読する,動詞-自立,テンドクスル,17 
デセール,名詞,デセール,17 
出花,名詞,デバナ,17 
デュプレックス,名詞,デュプレックス,17 
電纜,名詞,デンラン,17 
蕩減する,動詞-自立,トウゲンスル,17 
灯船,名詞,トウセン,17 
豆板醬,名詞,トウバンジャン,17 
督戦する,動詞-自立,トクセンスル,17 
徳俵,名詞,トクダワラ,17 
特徴する,動詞-自立,トクチョウスル,17 
得得,名詞,トクトク,17 
溶け合える,動詞-自立,トケアエル,17 
床框,名詞,トコガマチ,17 
歳徳,名詞,トシトク,17 
吶喊する,動詞-自立,トッカンスル,17 
訥弁,名詞,トツベン,17 
トバする,動詞-自立,トバスル,17 
飛びつける,動詞-自立,トビツケル,17 
点る,動詞-自立,トボル,17 
とめおく,動詞-自立,トメオク,17 
虎刈り,名詞,トラガリ,17 
取り外しする,動詞-自立,トリハズシスル,17 
取り払い,名詞,トリハライ,17 
トレラント,名詞,トレラント,17 
トレードオフする,動詞-自立,トレードオフスル,17 
敦厚,名詞,トンコウ,17 
遁辞,名詞,トンジ,17 
トーンする,動詞-自立,トーンスル,17 
撞着する,動詞-自立,ドウチャクスル,17 
道服,名詞,ドウフク,17 
同憂,名詞,ドウユウ,17 
土する,動詞-自立,ドスル,17 
どこする,動詞-自立,ドッスル,17 
土俵入,名詞,ドヒョウイリ,17 
どもする,動詞-自立,ドモスル,17 
ドルフィンする,動詞-自立,ドルフィンスル,17 
内含する,動詞-自立,ナイガンスル,17 
内偵する,動詞-自立,ナイテイスル,17 
内務相,名詞,ナイムショウ,17 
長虫,名詞,ナガムシ,17 
亡き骸,名詞,ナキガラ,17 
泣き面に蜂,名詞,ナキツラニハチ,17 
名題下,名詞,ナダイシタ,17 
捺染する,動詞-自立,ナッセンスル,17 
夏負け,名詞,ナツマケ,17 
夏もの,名詞,ナツモノ,17 
などて,副詞,ナドテ,17 
ナフトール,名詞,ナフトール,17 
軟球,名詞,ナンキュウ,17 
難行苦行する,動詞-自立,ナンギョウクギョウスル,17 
なんばする,動詞-自立,ナンバスル,17 
匂袋,名詞,ニオイブクロ,17 
肉粉,名詞,ニクフン,17 
逃げ失せる,動詞-自立,ニゲウセル,17 
濁らす,動詞-自立,ニゴラス,17 
煮染める,動詞-自立,ニシメル,17 
に即しまして,助詞,ニソクシマシテ,17 
煮足りる,動詞-自立,ニタリル,17 
入級する,動詞-自立,ニュウキュウスル,17 
入寇,名詞,ニュウコウ,17 
入退院する,動詞-自立,ニュウタイインスル,17 
ニューロサイエンス,名詞,ニューロサイエンス,17 
濡れする,動詞-自立,ヌレスル,17 
ねじける,動詞-自立,ネジケル,17 
熱雷,名詞,ネツライ,17 
狙いする,動詞-自立,ネライスル,17 
練絹,名詞,ネリギヌ,17 
練りもの,名詞,ネリモノ,17 
濃艶,名詞,ノウエン,17 
脳震とう,名詞,ノウシントウ,17 
悩乱する,動詞-自立,ノウランスル,17 
残り多い,形容詞,ノコリオオク,17 
延べ竿,名詞,ノベザオ,17 
拝顔する,動詞-自立,ハイガンスル,17 
這い進む,動詞-自立,ハイススム,17 
廃退する,動詞-自立,ハイタイスル,17 
這える,動詞-自立,ハエル,17 
博多帯,名詞,ハカタオビ,17 
羽子,名詞,ハゴ,17 
側する,動詞-自立,ハタスル,17 
８ミリビデオ,名詞,ハチミリビデオ,17 
ハットする,動詞-自立,ハットスル,17 
花文字,名詞,ハナモジ,17 
羽布団,名詞,ハネブトン,17 
早打ちする,動詞-自立,ハヤウチスル,17 
払い込める,動詞-自立,ハライコメル,17 
はるする,動詞-自立,ハルスル,17 
反対称,名詞,ハンタイショウ,17 
反動する,動詞-自立,ハンドウスル,17 
爆傷,名詞,バクショウ,17 
漠々,名詞,バクバク,17 
爆烈,名詞,バクレツ,17 
バスする,動詞-自立,バススル,17 
抜錨する,動詞-自立,バツビョウスル,17 
ばらばらする,動詞-自立,バラバラスル,17 
ばっちりする,動詞-自立,パッチリスル,17 
パロディーする,動詞-自立,パロディスル,17 
パーフォレーション,名詞,パーフォレーション,17 
批正,名詞,ヒセイ,17 
引っ捕らえる,動詞-自立,ヒットラエル,17 
一暴れする,動詞-自立,ヒトアバレスル,17 
人違いする,動詞-自立,ヒトチガイスル,17 
一節切,名詞,ヒトヨギリ,17 
独り言する,動詞-自立,ヒトリゴトスル,17 
避病院,名詞,ヒビョウイン,17 
日待,名詞,ヒマチ,17 
秘めやか,名詞,ヒメヤカ,17 
ひよする,動詞-自立,ヒヨスル,17 
微々,名詞,ビビ,17 
ピコピコする,動詞-自立,ピコピコスル,17 
訃,名詞,フ,17 
風教,名詞,フウキョウ,17 
フォールトトレラント,名詞,フォールトトレラント,17 
吹き落とす,動詞-自立,フキオトス,17 
吹き比べる,動詞-自立,フキクラベル,17 
吹き去る,動詞-自立,フキサル,17 
吹きすさむ,動詞-自立,フキスサム,17 
服装する,動詞-自立,フクソウスル,17 
副文,名詞,フクブン,17 
ふぐり,名詞,フグリ,17 
不承,名詞,フショウ,17 
譜する,動詞-自立,フスル,17 
札止め,名詞,フダドメ,17 
復交,名詞,フッコウ,17 
不買する,動詞-自立,フバイスル,17 
フライする,動詞-自立,フライスル,17 
フラットする,動詞-自立,フラットスル,17 
フリーターする,動詞-自立,フリータースル,17 
紛争する,動詞-自立,フンソウスル,17 
紛紛,名詞,フンプン,17 
部属,名詞,ブゾク,17 
ぶち割る,動詞-自立,ブチワル,17 
プラトニックラブ,名詞,プラトニックラブ,17 
プレスコード,名詞,プレスコード,17 
へいこら,副詞,ヘイコラ,17 
幣制,名詞,ヘイセイ,17 
平平凡凡,名詞,ヘイヘイボンボン,17 
閉包,名詞,ヘイホウ,17 
Β,記号,ベータ,17 
ぺらぺらする,動詞-自立,ペラペラスル,17 
奉奠する,動詞-自立,ホウテンスル,17 
奉答する,動詞-自立,ホウトウスル,17 
奉読する,動詞-自立,ホウドクスル,17 
捕鯨する,動詞-自立,ホゲイスル,17 
ほこ,名詞,ホコ,17 
ほころばす,動詞-自立,ホコロバス,17 
乾し飯,名詞,ホシイイ,17 
ホストマシン,名詞,ホストマシン,17 
ホラガイ,名詞,ホラガイ,17 
ほりだす,動詞-自立,ホリダス,17 
本状,名詞,ホンジョウ,17 
本復,名詞,ホンプク,17 
防遏,名詞,ボウアツ,17 
某々,名詞,ボウボウ,17 
卜者,名詞,ボクシャ,17 
暈ける,動詞-自立,ボケル,17 
凡骨,名詞,ボンコツ,17 
ポメロ,名詞,ポメロ,17 
ポライト,名詞,ポライト,17 
ポリアクリル,名詞,ポリアクリル,17 
毎会,名詞,マイカイ,17 
真する,動詞-自立,マコトスル,17 
マスクパターン,名詞,マスクパターン,17 
混ぜ混ぜする,動詞-自立,マゼマゼスル,17 
窓明かり,名詞,マドアカリ,17 
眉庇,名詞,マビサシ,17 
身欠きにしん,名詞,ミガキニシン,17 
未決囚,名詞,ミケツシュウ,17 
乱せる,動詞-自立,ミダセル,17 
見流す,動詞-自立,ミナガス,17 
見回せる,動詞-自立,ミマワセル,17 
耳立つ,動詞-自立,ミミダツ,17 
見めぐる,動詞-自立,ミメグル,17 
無芸,名詞,ムゲイ,17 
虫食う,動詞-自立,ムシクウ,17 
武者震いする,動詞-自立,ムシャブルイスル,17 
むだ話,名詞,ムダバナシ,17 
無名指,名詞,ムメイシ,17 
群れ遊ぶ,動詞-自立,ムレアソブ,17 
群れ咲く,動詞-自立,ムレサク,17 
明器,名詞,メイキ,17 
盟邦,名詞,メイホウ,17 
冥々,名詞,メイメイ,17 
メタモルフォーゼする,動詞-自立,メタモルフォーゼスル,17 
目見え,名詞,メミエ,17 
メモワール,名詞,メモワール,17 
メリンス,名詞,メリンス,17 
免官する,動詞-自立,メンカンスル,17 
メンズウェア,名詞,メンズウェア,17 
めん鳥,名詞,メンドリ,17 
面皮,名詞,メンピ,17 
盲愛,名詞,モウアイ,17 
濛気,名詞,モウキ,17 
萌え出でる,動詞-自立,モエイデル,17 
モジュロ,名詞,モジュロ,17 
黙契,名詞,モッケイ,17 
本生り,名詞,モトナリ,17 
もんよう,名詞,モンヨウ,17 
焼き印する,動詞-自立,ヤキインスル,17 
ヤダー,感動詞,ヤダー,17 
奴凧,名詞,ヤッコダコ,17 
やっちゃ場,名詞,ヤッチャバ,17 
ヤノフ,名詞,ヤノフ,17 
やり返せる,動詞-自立,ヤリカエセル,17 
する,動詞-自立,ヤリスル,17 
槍衾,名詞,ヤリブスマ,17 
柔らか物,名詞,ヤワラカモノ,17 
有角,名詞,ユウカク,17 
雄健,名詞,ユウケン,17 
融雪する,動詞-自立,ユウセツスル,17 
郵袋,名詞,ユウタイ,17 
行来,名詞,ユキキ,17 
用足しする,動詞-自立,ヨウタシスル,17 
傭人,名詞,ヨウニン,17 
横書きする,動詞-自立,ヨコガキスル,17 
横ずれする,動詞-自立,ヨコズレスル,17 
吉野紙,名詞,ヨシノガミ,17 
余剰する,動詞-自立,ヨジョウスル,17 
世過ぎ,名詞,ヨスギ,17 
夜の目,名詞,ヨノメ,17 
喜び叫ぶ,動詞-自立,ヨロコビサケブ,17 
来駕,名詞,ライガ,17 
落石する,動詞-自立,ラクセキスル,17 
ラグビーする,動詞-自立,ラグビースル,17 
力み返る,動詞-自立,リキミカエル,17 
俚言,名詞,リゲン,17 
離籍,名詞,リセキ,17 
立后する,動詞-自立,リッコウスル,17 
リモートコントロールする,動詞-自立,リモートコントロールスル,17 
稜角,名詞,リョウカク,17 
離塁,名詞,リルイ,17 
リンクリスト,名詞,リンクリスト,17 
臨幸,名詞,リンコウ,17 
鈴する,動詞-自立,リンスル,17 
リーンする,動詞-自立,リーンスル,17 
るしゃなぶつ,名詞,ルシャナブツ,17 
令弟,名詞,レイテイ,17 
歴朝,名詞,レキチョウ,17 
れんく,名詞,レンク,17 
連する,動詞-自立,レンスル,17 
蝋色,名詞,ロイロ,17 
老優,名詞,ロウユウ,17 
論断,名詞,ロンダン,17 
ロードショーする,動詞-自立,ロードショースル,17 
ローラーする,動詞-自立,ローラースル,17 
和漢洋,名詞,ワカンヨウ,17 
湧き返る,動詞-自立,ワキカエル,17 
脇立,名詞,ワキダチ,17 
和魂漢才,名詞,ワコンカンサイ,17 
わざわざする,動詞-自立,ワザワザスル,17 
侘住まい,名詞,ワビズマイ,17 
悪さ,名詞,ワルサ,17 
我勝ち,名詞,ワレガチ,17 
湾する,動詞-自立,ワンスル,17 
*,%,*,16 
▷,記号,▷,16 
哀訴する,動詞-自立,アイソスル,16 
愛蔵する,動詞-自立,アイゾウスル,16 
青馬,名詞,アオウマ,16 
汗みずく,名詞,アセミズク,16 
辺りする,動詞-自立,アタリスル,16 
当て外れ,名詞,アテハズレ,16 
当てもの,名詞,アテモノ,16 
アドリブする,動詞-自立,アドリブスル,16 
あのまま,名詞,アノママ,16 
あらき,名詞,アラキ,16 
露わする,動詞-自立,アラワスル,16 
あれは,名詞,アリャ,16 
暗線,名詞,アンセン,16 
アーラン,名詞,アーラン,16 
勇,名詞,イサミ,16 
依嘱,名詞,イショク,16 
いせ込む,動詞-自立,イセコム,16 
いち押し,名詞,イチオシ,16 
一年生植物,名詞,イチネンセイショクブツ,16 
一体する,動詞-自立,イッタイスル,16 
一敗,名詞,イッパイ,16 
イニシャライズ,名詞,イニシャライズ,16 
威武,名詞,イブ,16 
違法する,動詞-自立,イホウスル,16 
入り混ざる,動詞-自立,イリマザル,16 
祝い箸,名詞,イワイバシ,16 
インスティチューショナル,名詞,インスティテューショナル,16 
引導する,動詞-自立,インドウスル,16 
浮かばれる,動詞-自立,ウカバレル,16 
浮き沈む,動詞-自立,ウキシズム,16 
動きかける,動詞-自立,ウゴキカケル,16 
うじゃうじゃする,動詞-自立,ウジャウジャスル,16 
ウスバカゲロウ,名詞,ウスバカゲロウ,16 
歌沢,名詞,ウタザワ,16 
打ち入れる,動詞-自立,ウチイレル,16 
打ち伸ばす,動詞-自立,ウチノバス,16 
内輪もめする,動詞-自立,ウチワモメスル,16 
うつしかえる,動詞-自立,ウツシカエル,16 
うとうとしい,形容詞,ウトウトシク,16 
生まれする,動詞-自立,ウマレスル,16 
うわなり,名詞,ウワナリ,16 
永存する,動詞-自立,エイゾンスル,16 
越中ふんどし,名詞,エッチュウフンドシ,16 
えのる,動詞-自立,エノル,16 
遠距離する,動詞-自立,エンキョリスル,16 
えんする,動詞-自立,エンスル,16 
追い返せる,動詞-自立,オイカエセル,16 
奥秘,名詞,オウヒ,16 
大荒れする,動詞-自立,オオアレスル,16 
オガタマノキ,名詞,オガタマノキ,16 
置き去りする,動詞-自立,オキザリスル,16 
贈り届ける,動詞-自立,オクリトドケル,16 
熾る,動詞-自立,オコル,16 
おさんどん,名詞,オサンドン,16 
教え広める,動詞-自立,オシエヒロメル,16 
驚き騒ぐ,動詞-自立,オドロキサワグ,16 
お針,名詞,オハリ,16 
オフロードタイプ,名詞,オフロードタイプ,16 
オプティマイズ,名詞,オプティマイズ,16 
思い過ごす,動詞-自立,オモイスゴス,16 
思いとどめる,動詞-自立,オモイトドメル,16 
おもかじ,名詞,オモカジ,16 
表方,名詞,オモテカタ,16 
泳ぎ出る,動詞-自立,オヨギデル,16 
折り返せる,動詞-自立,オリカエセル,16 
折り返る,動詞-自立,オリカエル,16 
折れ口,名詞,オレクチ,16 
颪する,動詞-自立,オロシスル,16 
温柔,名詞,オンジュウ,16 
オーバーシューズ,名詞,オーバーシューズ,16 
買い占めする,動詞-自立,カイシメスル,16 
拐取,名詞,カイシュ,16 
介添え役,名詞,カイゾエヤク,16 
買い溜める,動詞-自立,カイタメル,16 
界標,名詞,カイヒョウ,16 
快報,名詞,カイホウ,16 
改暦する,動詞-自立,カイレキスル,16 
替え手,名詞,カエテ,16 
顔負けする,動詞-自立,カオマケスル,16 
抱え出す,動詞-自立,カカエダス,16 
抱えとる,動詞-自立,カカエトル,16 
かかずらわる,動詞-自立,カカズラワル,16 
輝き出でる,動詞-自立,カガヤキイデル,16 
書き集める,動詞-自立,カキアツメル,16 
かきいれる,動詞-自立,カキイレル,16 
仮寓する,動詞-自立,カグウスル,16 
囲いする,動詞-自立,カコイスル,16 
歌稿,名詞,カコウ,16 
掠り,名詞,カスリ,16 
夥多,名詞,カタ,16 
型落ちする,動詞-自立,カタオチスル,16 
糅飯,名詞,カテメシ,16 
兼ね合わせる,動詞-自立,カネアワセル,16 
噛みやぶる,動詞-自立,カミヤブル,16 
唐金,名詞,カラカネ,16 
辛する,動詞-自立,カラスル,16 
仮綴じ,名詞,カリトジ,16 
刈り穂,名詞,カリホ,16 
換羽する,動詞-自立,カンウスル,16 
寒行,名詞,カンギョウ,16 
艱苦,名詞,カンク,16 
鏡する,動詞-自立,カンスル,16 
閑静する,動詞-自立,カンセイスル,16 
間然する,動詞-自立,カンゼンスル,16 
敢闘する,動詞-自立,カントウスル,16 
奸物,名詞,カンブツ,16 
簡約する,動詞-自立,カンヤクスル,16 
カードする,動詞-自立,カードスル,16 
ガスする,動詞-自立,ガススル,16 
合点する,動詞-自立,ガッテンスル,16 
硝子張り,名詞,ガラスバリ,16 
側する,動詞-自立,ガワスル,16 
起句,名詞,キク,16 
貴紳,名詞,キシン,16 
競わす,動詞-自立,キソワス,16 
屹然,名詞,キツゼン,16 
黄蘗,名詞,キハダ,16 
着古し,名詞,キフルシ,16 
休暇する,動詞-自立,キュウカスル,16 
競作する,動詞-自立,キョウサクスル,16 
協する,動詞-自立,キョウスル,16 
旭光,名詞,キョッコウ,16 
切り組む,動詞-自立,キリクム,16 
切離し,名詞,キリハナシ,16 
桐一葉,名詞,キリヒトハ,16 
切れ口,名詞,キレクチ,16 
金太郎あめ,名詞,キンタロウアメ,16 
儀する,動詞-自立,ギスル,16 
牛飲馬食,名詞,ギュウインバショク,16 
御撰,名詞,ギョセン,16 
吟社,名詞,ギンシャ,16 
銀泥,名詞,ギンデイ,16 
食い飽きる,動詞-自立,クイアキル,16 
下りする,動詞-自立,クダリスル,16 
口きき,名詞,クチキキ,16 
雲路,名詞,クモジ,16 
蜘蛛手,名詞,クモデ,16 
クローズドショップ,名詞,クローズドショップ,16 
葷酒,名詞,クンシュ,16 
愚説,名詞,グセツ,16 
警手,名詞,ケイシュ,16 
径庭,名詞,ケイテイ,16 
警抜,名詞,ケイバツ,16 
鶏肋,名詞,ケイロク,16 
蹴爪,名詞,ケヅメ,16 
けぶい,形容詞,ケブ,16 
賢,名詞,ケン,16 
賢兄,名詞,ケンケイ,16 
兼帯する,動詞-自立,ケンタイスル,16 
兼売,名詞,ケンバイ,16 
激太りする,動詞-自立,ゲキブトリスル,16 
下剋上する,動詞-自立,ゲコクジョウスル,16 
ゲッケイジュ,名詞,ゲッケイジュ,16 
コウシン,名詞,コウシン,16 
後置する,動詞-自立,コウチスル,16 
後便,名詞,コウビン,16 
黒奴,名詞,コクド,16 
呱々,名詞,ココ,16 
心馳せ,名詞,ココロバセ,16 
事勿れ主義,名詞,コトナカレシュギ,16 
故買,名詞,コバイ,16 
小回りする,動詞-自立,コマワリスル,16 
コラボレーティブ,名詞,コラボレーティブ,16 
転がれる,動詞-自立,コロガレル,16 
衣手,名詞,コロモデ,16 
混走,名詞,コンソウ,16 
コンソールボックス,名詞,コンソールボックス,16 
コンピュータアーキテクチャ,名詞,コンピュータアーキテクチャ,16 
コーディネーションする,動詞-自立,コーディネーションスル,16 
御一同様,名詞,ゴイチドウサマ,16 
五更,名詞,ゴコウ,16 
ござする,動詞-自立,ゴザスル,16 
ごたまぜ,名詞,ゴタマゼ,16 
ゴマする,動詞-自立,ゴマスル,16 
言偏,名詞,ゴンベン,16 
斎戒する,動詞-自立,サイカイスル,16 
サイキン,名詞,サイキン,16 
再審する,動詞-自立,サイシンスル,16 
豺狼,名詞,サイロウ,16 
盛んする,動詞-自立,サカンスル,16 
先出しする,動詞-自立,サキダシスル,16 
桜貝,名詞,サクラガイ,16 
策略する,動詞-自立,サクリャクスル,16 
叫びまわる,動詞-自立,サケビマワル,16 
差し油,名詞,サシアブラ,16 
差し出でる,動詞-自立,サシイデル,16 
挿し入れる,動詞-自立,サシイレル,16 
